#stdev pdf cdf
#  x      p(x)     cdf(x) 
        0.49553       3.6384e-05           0.99999  
        0.49751       3.5064e-05           0.99999  
        0.49948       3.3795e-05           0.99999  
        0.50146       3.2576e-05           0.99999  
        0.50344       3.1403e-05           0.99999  
        0.50541       3.0276e-05           0.99999  
        0.50739       2.9192e-05           0.99999  
        0.50937       2.8149e-05                 1  
        0.51134       2.7146e-05                 1  
        0.51332       2.6182e-05                 1  
         0.5153       2.5254e-05                 1  
        0.51727       2.4361e-05                 1  
        0.51925       2.3502e-05                 1  
        0.52123       2.2676e-05                 1  
         0.5232        2.188e-05                 1  
