#x pdf cdf
#  x      p(x)     cdf(x) 
         0.3252          0.29326          0.025165  
         0.3264          0.29584          0.025511  
         0.3276          0.29841           0.02586  
         0.3288            0.301          0.026211  
           0.33          0.30359          0.026566  
         0.3312          0.30619          0.026924  
         0.3324          0.30879          0.027284  
         0.3336           0.3114          0.027648  
         0.3348          0.31402          0.028015  
          0.336          0.31664          0.028385  
         0.3372          0.31926          0.028758  
         0.3384          0.32189          0.029134  
         0.3396          0.32453          0.029513  
         0.3408          0.32717          0.029896  
          0.342          0.32982          0.030281  
         0.3432          0.33247          0.030669  
         0.3444          0.33513          0.031061  
         0.3456          0.33779          0.031456  
         0.3468          0.34046          0.031854  
          0.348          0.34313          0.032255  
         0.3492          0.34581          0.032659  
         0.3504          0.34849          0.033066  
         0.3516          0.35118          0.033476  
         0.3528          0.35386           0.03389  
          0.354          0.35656          0.034307  
         0.3552          0.35926          0.034727  
         0.3564          0.36196           0.03515  
         0.3576          0.36466          0.035576  
         0.3588          0.36737          0.036005  
           0.36          0.37008          0.036438  
         0.3612           0.3728          0.036874  
         0.3624          0.37552          0.037313  
         0.3636          0.37824          0.037755  
         0.3648          0.38096            0.0382  
          0.366          0.38369          0.038649  
         0.3672          0.38642          0.039101  
         0.3684          0.38916          0.039555  
         0.3696           0.3919          0.040014  
         0.3708          0.39463          0.040475  
          0.372          0.39738           0.04094  
         0.3732          0.40012          0.041407  
         0.3744          0.40287          0.041878  
         0.3756          0.40562          0.042353  
         0.3768          0.40837           0.04283  
          0.378          0.41112          0.043311  
         0.3792          0.41387          0.043795  
         0.3804          0.41663          0.044282  
         0.3816          0.41939          0.044772  
         0.3828          0.42215          0.045266  
          0.384          0.42491          0.045763  
         0.3852          0.42767          0.046263  
         0.3864          0.43044          0.046766  
         0.3876           0.4332          0.047273  
         0.3888          0.43597          0.047783  
           0.39          0.43874          0.048296  
         0.3912           0.4415          0.048812  
         0.3924          0.44427          0.049332  
         0.3936          0.44704          0.049855  
         0.3948          0.44981          0.050381  
          0.396          0.45258           0.05091  
         0.3972          0.45535          0.051443  
         0.3984          0.45812          0.051979  
         0.3996          0.46089          0.052518  
         0.4008          0.46366           0.05306  
          0.402          0.46643          0.053606  
         0.4032           0.4692          0.054155  
         0.4044          0.47198          0.054707  
         0.4056          0.47475          0.055262  
         0.4068          0.47751          0.055821  
          0.408          0.48028          0.056382  
         0.4092          0.48305          0.056948  
         0.4104          0.48582          0.057516  
         0.4116          0.48859          0.058088  
         0.4128          0.49135          0.058662  
          0.414          0.49412           0.05924  
         0.4152          0.49688          0.059822  
         0.4164          0.49964          0.060406  
         0.4176           0.5024          0.060994  
         0.4188          0.50516          0.061585  
           0.42          0.50792          0.062179  
         0.4212          0.51068          0.062777  
         0.4224          0.51343          0.063378  
         0.4236          0.51619          0.063982  
         0.4248          0.51894          0.064589  
          0.426          0.52169          0.065199  
         0.4272          0.52443          0.065813  
         0.4284          0.52718           0.06643  
         0.4296          0.52992           0.06705  
         0.4308          0.53266          0.067673  
          0.432           0.5354            0.0683  
         0.4332          0.53813          0.068929  
