#stdev pdf cdf
#  x      p(x)     cdf(x) 
        0.19428          0.88741           0.54509  
        0.19454          0.88484           0.54737  
        0.19481          0.88227           0.54964  
        0.19507          0.87967            0.5519  
        0.19533          0.87706           0.55416  
        0.19559          0.87443           0.55641  
        0.19585          0.87179           0.55866  
        0.19611          0.86913            0.5609  
        0.19638          0.86645           0.56313  
        0.19664          0.86376           0.56535  
         0.1969          0.86106           0.56757  
        0.19716          0.85834           0.56978  
        0.19742          0.85561           0.57198  
        0.19768          0.85286           0.57418  
        0.19794           0.8501           0.57637  
        0.19821          0.84733           0.57855  
        0.19847          0.84455           0.58072  
        0.19873          0.84175           0.58289  
        0.19899          0.83894           0.58505  
        0.19925          0.83612           0.58721  
        0.19951          0.83329           0.58935  
        0.19978          0.83045           0.59149  
        0.20004           0.8276           0.59362  
         0.2003          0.82474           0.59575  
        0.20056          0.82187           0.59786  
        0.20082          0.81899           0.59997  
        0.20108           0.8161           0.60208  
        0.20135           0.8132           0.60417  
        0.20161           0.8103           0.60626  
        0.20187          0.80738           0.60834  
        0.20213          0.80446           0.61041  
        0.20239          0.80153           0.61247  
        0.20265          0.79859           0.61453  
        0.20292          0.79565           0.61658  
        0.20318          0.79269           0.61862  
        0.20344          0.78974           0.62066  
         0.2037          0.78677           0.62268  
        0.20396           0.7838            0.6247  
        0.20422          0.78083           0.62671  
        0.20448          0.77784           0.62872  
        0.20475          0.77486           0.63071  
        0.20501          0.77187            0.6327  
        0.20527          0.76887           0.63468  
        0.20553          0.76587           0.63665  
        0.20579          0.76287           0.63862  
        0.20605          0.75986           0.64058  
        0.20632          0.75685           0.64253  
        0.20658          0.75383           0.64447  
        0.20684          0.75081            0.6464  
         0.2071          0.74779           0.64833  
        0.20736          0.74477           0.65025  
        0.20762          0.74174           0.65216  
        0.20789          0.73872           0.65406  
        0.20815          0.73569           0.65596  
        0.20841          0.73265           0.65785  
        0.20867          0.72962           0.65973  
        0.20893          0.72659            0.6616  
        0.20919          0.72355           0.66346  
        0.20946          0.72052           0.66532  
        0.20972          0.71748           0.66717  
        0.20998          0.71444           0.66901  
        0.21024          0.71141           0.67084  
         0.2105          0.70837           0.67267  
        0.21076          0.70533           0.67448  
        0.21102           0.7023           0.67629  
        0.21129          0.69926           0.67809  
        0.21155          0.69623           0.67989  
        0.21181          0.69319           0.68168  
        0.21207          0.69016           0.68345  
        0.21233          0.68713           0.68522  
        0.21259           0.6841           0.68699  
        0.21286          0.68107           0.68874  
        0.21312          0.67805           0.69049  
        0.21338          0.67503           0.69223  
        0.21364          0.67201           0.69396  
         0.2139          0.66899           0.69568  
        0.21416          0.66597            0.6974  
        0.21443          0.66296           0.69911  
        0.21469          0.65995           0.70081  
        0.21495          0.65694            0.7025  
        0.21521          0.65394           0.70419  
        0.21547          0.65094           0.70586  
        0.21573          0.64794           0.70753  
          0.216          0.64495            0.7092  
        0.21626          0.64196           0.71085  
        0.21652          0.63898            0.7125  
        0.21678            0.636           0.71414  
        0.21704          0.63302           0.71577  
         0.2173          0.63005           0.71739  
        0.21756          0.62708           0.71901  
        0.21783          0.62412           0.72062  
        0.21809          0.62116           0.72222  
        0.21835          0.61821           0.72381  
        0.21861          0.61526            0.7254  
        0.21887          0.61232           0.72697  
        0.21913          0.60938           0.72854  
         0.2194          0.60645           0.73011  
        0.21966          0.60353           0.73166  
        0.21992          0.60061           0.73321  
        0.22018          0.59769           0.73475  
        0.22044          0.59479           0.73628  
         0.2207          0.59189           0.73781  
        0.22097          0.58899           0.73933  
        0.22123           0.5861           0.74084  
        0.22149          0.58322           0.74234  
        0.22175          0.58034           0.74384  
        0.22201          0.57747           0.74533  
        0.22227          0.57461           0.74681  
        0.22254          0.57175           0.74828  
         0.2228          0.56891           0.74975  
        0.22306          0.56606           0.75121  
        0.22332          0.56323           0.75266  
        0.22358           0.5604            0.7541  
        0.22384          0.55758           0.75554  
         0.2241          0.55477           0.75697  
        0.22437          0.55196           0.75839  
        0.22463          0.54916           0.75981  
        0.22489          0.54637           0.76122  
        0.22515          0.54359           0.76262  
        0.22541          0.54081           0.76401  
        0.22567          0.53805            0.7654  
        0.22594          0.53529           0.76678  
         0.2262          0.53254           0.76815  
        0.22646          0.52979           0.76952  
        0.22672          0.52706           0.77088  
        0.22698          0.52433           0.77223  
        0.22724          0.52161           0.77357  
        0.22751           0.5189           0.77491  
        0.22777           0.5162           0.77624  
        0.22803          0.51351           0.77756  
        0.22829          0.51082           0.77888  
        0.22855          0.50814           0.78019  
        0.22881          0.50547           0.78149  
        0.22908          0.50282           0.78279  
        0.22934          0.50016           0.78408  
         0.2296          0.49752           0.78536  
        0.22986          0.49489           0.78664  
        0.23012          0.49226           0.78791  
        0.23038          0.48965           0.78917  
        0.23064          0.48704           0.79042  
        0.23091          0.48444           0.79167  
        0.23117          0.48186           0.79292  
        0.23143          0.47928           0.79415  
        0.23169           0.4767           0.79538  
        0.23195          0.47414            0.7966  
        0.23221          0.47159           0.79782  
        0.23248          0.46905           0.79903  
        0.23274          0.46651           0.80023  
          0.233          0.46399           0.80143  
        0.23326          0.46147           0.80262  
        0.23352          0.45897            0.8038  
        0.23378          0.45647           0.80498  
        0.23405          0.45398           0.80615  
        0.23431          0.45151           0.80731  
        0.23457          0.44904           0.80847  
        0.23483          0.44658           0.80962  
        0.23509          0.44413           0.81076  
        0.23535          0.44169            0.8119  
        0.23562          0.43926           0.81304  
        0.23588          0.43684           0.81416  
        0.23614          0.43443           0.81528  
         0.2364          0.43203            0.8164  
        0.23666          0.42964            0.8175  
        0.23692          0.42725           0.81861  
        0.23718          0.42488            0.8197  
        0.23745          0.42252           0.82079  
        0.23771          0.42016           0.82187  
        0.23797          0.41782           0.82295  
        0.23823          0.41549           0.82402  
        0.23849          0.41316           0.82509  
        0.23875          0.41085           0.82615  
