#rate pdf cdf
#  x      p(x)     cdf(x) 
         3.9656          0.60332           0.66342  
         3.9728          0.60225           0.66427  
           3.98          0.60118           0.66512  
         3.9872          0.60011           0.66598  
         3.9944          0.59904           0.66682  
         4.0016          0.59798           0.66767  
         4.0088          0.59691           0.66852  
          4.016          0.59584           0.66936  
         4.0232          0.59477            0.6702  
         4.0304          0.59371           0.67104  
         4.0376          0.59264           0.67188  
         4.0448          0.59157           0.67272  
          4.052           0.5905           0.67356  
         4.0592          0.58944           0.67439  
         4.0664          0.58837           0.67523  
         4.0736          0.58731           0.67606  
         4.0808          0.58624           0.67689  
          4.088          0.58518           0.67772  
         4.0952          0.58411           0.67855  
         4.1024          0.58305           0.67937  
         4.1096          0.58198            0.6802  
         4.1168          0.58092           0.68102  
          4.124          0.57985           0.68184  
         4.1311          0.57879           0.68266  
         4.1383          0.57773           0.68348  
         4.1455          0.57667            0.6843  
         4.1527           0.5756           0.68511  
         4.1599          0.57454           0.68593  
         4.1671          0.57348           0.68674  
         4.1743          0.57242           0.68755  
         4.1815          0.57136           0.68836  
         4.1887           0.5703           0.68917  
         4.1959          0.56924           0.68998  
         4.2031          0.56818           0.69078  
         4.2103          0.56712           0.69159  
         4.2175          0.56606           0.69239  
         4.2247            0.565           0.69319  
         4.2319          0.56395           0.69399  
         4.2391          0.56289           0.69478  
         4.2463          0.56183           0.69558  
         4.2535          0.56078           0.69638  
         4.2607          0.55972           0.69717  
         4.2679          0.55866           0.69796  
         4.2751          0.55761           0.69875  
         4.2823          0.55655           0.69954  
         4.2895           0.5555           0.70033  
         4.2967          0.55445           0.70111  
         4.3039          0.55339            0.7019  
         4.3111          0.55234           0.70268  
         4.3183          0.55129           0.70346  
         4.3255          0.55024           0.70424  
         4.3327          0.54919           0.70502  
         4.3399          0.54814           0.70579  
         4.3471          0.54709           0.70657  
         4.3543          0.54604           0.70734  
         4.3615          0.54499           0.70811  
         4.3687          0.54394           0.70889  
         4.3758          0.54289           0.70965  
          4.383          0.54184           0.71042  
         4.3902           0.5408           0.71119  
         4.3974          0.53975           0.71195  
         4.4046          0.53871           0.71272  
         4.4118          0.53766           0.71348  
          4.419          0.53662           0.71424  
         4.4262          0.53557             0.715  
         4.4334          0.53453           0.71576  
         4.4406          0.53349           0.71651  
         4.4478          0.53244           0.71727  
          4.455           0.5314           0.71802  
         4.4622          0.53036           0.71877  
         4.4694          0.52932           0.71952  
         4.4766          0.52828           0.72027  
         4.4838          0.52724           0.72102  
          4.491           0.5262           0.72176  
         4.4982          0.52517           0.72251  
         4.5054          0.52413           0.72325  
         4.5126          0.52309           0.72399  
         4.5198          0.52206           0.72473  
          4.527          0.52102           0.72547  
         4.5342          0.51999            0.7262  
         4.5414          0.51895           0.72694  
         4.5486          0.51792           0.72767  
         4.5558          0.51689           0.72841  
          4.563          0.51586           0.72914  
         4.5702          0.51482           0.72987  
         4.5774          0.51379            0.7306  
         4.5846          0.51276           0.73132  
         4.5918          0.51174           0.73205  
          4.599          0.51071           0.73277  
         4.6062          0.50968           0.73349  
         4.6134          0.50865           0.73421  
         4.6206          0.50763           0.73493  
         4.6277           0.5066           0.73565  
         4.6349          0.50558           0.73637  
         4.6421          0.50455           0.73708  
         4.6493          0.50353            0.7378  
         4.6565          0.50251           0.73851  
         4.6637          0.50148           0.73922  
         4.6709          0.50046           0.73993  
         4.6781          0.49944           0.74064  
         4.6853          0.49842           0.74134  
         4.6925          0.49741           0.74205  
         4.6997          0.49639           0.74275  
         4.7069          0.49537           0.74345  
         4.7141          0.49435           0.74415  
         4.7213          0.49334           0.74485  
         4.7285          0.49232           0.74555  
         4.7357          0.49131           0.74625  
         4.7429           0.4903           0.74694  
         4.7501          0.48929           0.74763  
         4.7573          0.48827           0.74833  
         4.7645          0.48726           0.74902  
         4.7717          0.48625           0.74971  
         4.7789          0.48524           0.75039  
         4.7861          0.48424           0.75108  
         4.7933          0.48323           0.75176  
         4.8005          0.48222           0.75245  
         4.8077          0.48122           0.75313  
         4.8149          0.48021           0.75381  
         4.8221          0.47921           0.75449  
         4.8293           0.4782           0.75517  
         4.8365           0.4772           0.75584  
         4.8437           0.4762           0.75652  
         4.8509           0.4752           0.75719  
         4.8581           0.4742           0.75786  
         4.8653           0.4732           0.75853  
         4.8725           0.4722            0.7592  
         4.8796          0.47121           0.75987  
         4.8868          0.47021           0.76054  
          4.894          0.46922            0.7612  
         4.9012          0.46822           0.76186  
         4.9084          0.46723           0.76253  
         4.9156          0.46624           0.76319  
         4.9228          0.46525           0.76385  
           4.93          0.46425            0.7645  
         4.9372          0.46326           0.76516  
         4.9444          0.46228           0.76582  
         4.9516          0.46129           0.76647  
         4.9588           0.4603           0.76712  
          4.966          0.45932           0.76777  
         4.9732          0.45833           0.76842  
         4.9804          0.45735           0.76907  
         4.9876          0.45636           0.76972  
         4.9948          0.45538           0.77036  
          5.002           0.4544           0.77101  
         5.0092          0.45342           0.77165  
         5.0164          0.45244           0.77229  
         5.0236          0.45146           0.77293  
         5.0308          0.45048           0.77357  
          5.038          0.44951           0.77421  
         5.0452          0.44853           0.77484  
         5.0524          0.44756           0.77548  
         5.0596          0.44658           0.77611  
         5.0668          0.44561           0.77674  
          5.074          0.44464           0.77737  
         5.0812          0.44367             0.778  
         5.0884           0.4427           0.77863  
         5.0956          0.44173           0.77925  
         5.1028          0.44076           0.77988  
           5.11           0.4398            0.7805  
         5.1172          0.43883           0.78112  
         5.1244          0.43787           0.78174  
         5.1315           0.4369           0.78236  
         5.1387          0.43594           0.78298  
         5.1459          0.43498            0.7836  
         5.1531          0.43402           0.78421  
         5.1603          0.43306           0.78483  
         5.1675           0.4321           0.78544  
         5.1747          0.43115           0.78605  
         5.1819          0.43019           0.78666  
         5.1891          0.42923           0.78727  
         5.1963          0.42828           0.78787  
         5.2035          0.42733           0.78848  
         5.2107          0.42638           0.78908  
         5.2179          0.42542           0.78969  
         5.2251          0.42447           0.79029  
         5.2323          0.42353           0.79089  
         5.2395          0.42258           0.79149  
         5.2467          0.42163           0.79208  
         5.2539          0.42069           0.79268  
         5.2611          0.41974           0.79328  
         5.2683           0.4188           0.79387  
         5.2755          0.41786           0.79446  
         5.2827          0.41691           0.79505  
         5.2899          0.41597           0.79564  
         5.2971          0.41503           0.79623  
         5.3043           0.4141           0.79682  
         5.3115          0.41316            0.7974  
         5.3187          0.41222           0.79799  
         5.3259          0.41129           0.79857  
         5.3331          0.41036           0.79915  
         5.3403          0.40942           0.79973  
         5.3475          0.40849           0.80031  
         5.3547          0.40756           0.80089  
         5.3619          0.40663           0.80146  
         5.3691           0.4057           0.80204  
         5.3762          0.40478           0.80261  
         5.3834          0.40385           0.80318  
         5.3906          0.40293           0.80376  
         5.3978            0.402           0.80433  
          5.405          0.40108           0.80489  
         5.4122          0.40016           0.80546  
         5.4194          0.39924           0.80603  
         5.4266          0.39832           0.80659  
         5.4338           0.3974           0.80715  
          5.441          0.39649           0.80772  
         5.4482          0.39557           0.80828  
         5.4554          0.39466           0.80884  
         5.4626          0.39374           0.80939  
         5.4698          0.39283           0.80995  
          5.477          0.39192           0.81051  
         5.4842          0.39101           0.81106  
         5.4914           0.3901           0.81161  
         5.4986          0.38919           0.81217  
         5.5058          0.38829           0.81272  
          5.513          0.38738           0.81326  
         5.5202          0.38648           0.81381  
         5.5274          0.38558           0.81436  
         5.5346          0.38468            0.8149  
         5.5418          0.38378           0.81545  
          5.549          0.38288           0.81599  
         5.5562          0.38198           0.81653  
         5.5634          0.38108           0.81707  
         5.5706          0.38019           0.81761  
         5.5778          0.37929           0.81815  
          5.585           0.3784           0.81868  
         5.5922          0.37751           0.81922  
         5.5994          0.37662           0.81975  
         5.6066          0.37573           0.82029  
         5.6138          0.37484           0.82082  
          5.621          0.37395           0.82135  
         5.6281          0.37306           0.82188  
         5.6353          0.37218            0.8224  
         5.6425           0.3713           0.82293  
         5.6497          0.37041           0.82345  
         5.6569          0.36953           0.82398  
         5.6641          0.36865            0.8245  
         5.6713          0.36777           0.82502  
         5.6785           0.3669           0.82554  
         5.6857          0.36602           0.82606  
         5.6929          0.36514           0.82658  
         5.7001          0.36427           0.82709  
         5.7073           0.3634           0.82761  
         5.7145          0.36253           0.82812  
         5.7217          0.36166           0.82864  
         5.7289          0.36079           0.82915  
         5.7361          0.35992           0.82966  
         5.7433          0.35905           0.83017  
         5.7505          0.35819           0.83067  
         5.7577          0.35732           0.83118  
         5.7649          0.35646           0.83169  
         5.7721           0.3556           0.83219  
         5.7793          0.35474           0.83269  
         5.7865          0.35388           0.83319  
         5.7937          0.35302           0.83369  
         5.8009          0.35217           0.83419  
         5.8081          0.35131           0.83469  
         5.8153          0.35046           0.83519  
         5.8225           0.3496           0.83568  
         5.8297          0.34875           0.83618  
         5.8369           0.3479           0.83667  
         5.8441          0.34705           0.83716  
         5.8513          0.34621           0.83765  
         5.8585          0.34536           0.83814  
         5.8657          0.34451           0.83863  
         5.8729          0.34367           0.83912  
           5.88          0.34283            0.8396  
         5.8872          0.34199           0.84009  
         5.8944          0.34115           0.84057  
         5.9016          0.34031           0.84106  
         5.9088          0.33947           0.84154  
          5.916          0.33863           0.84202  
         5.9232           0.3378           0.84249  
